non-duplicate	Nautilus seems to be very slow only when I use the "Faenza" theme	Ubuntu erased my Windows when I chose to replace old Ubuntu install
duplicate	Can I remove Windows Vista from my notebook and only install Ubuntu?	Install Ubuntu and erase Windows Vista for good
non-duplicate	Switch DNS by command-line? (Like Google DNS/OpenDNS <-> whatever the system default is)	/dev/rtc0 not enabled for wakeup events and Cannot write '0' to /sys/class/rtc/rtc0/wakealarm
non-duplicate	Is there a workspace handler in Unity like that of gnome-shell?	How do I get the new hostname into syslog after changing the hostname?
non-duplicate	Is there a virtual printer to output an Open Office doc to multiple images (jpg, png etc)?	Installing pkgs via Muon on raring 13.04
non-duplicate	Blank screen while booting Ubuntu server 14.04 on Atom N2600	What features does vim-tiny have?
non-duplicate	How do I autosuspend a usb device?	Why my Alt Tab has become ugly? under Kubuntu 14.04
duplicate	 Micromax 3G mobile internet modem not being detected	USB internet dongle not working
non-duplicate	VLC completely stopped working	Hibernation works only when connected to AC power
duplicate	What hardware does Ubuntu Touch support?	Ubuntu On the New Sony Z
non-duplicate	AutoSSH for a robust tunnel	Language error prevents me of creating folders at Desktop
duplicate	create a .deb Package from scripts or binaries	How can I make a .deb file from a bash script?
duplicate	Error out of disk, grub rescue	hd0 out of disk grub rescue
non-duplicate	wi-fi works during the live trial, not after install	Steam APP Lagging Like Crazy
duplicate	Can I configure a transparent terminal over my wallpaper?	gnome shell terminal
duplicate	Ubuntu 2D working fine, but not Ubuntu virtual machine in VMWare Wokstation 9 Windows 7 Host	No ubuntu 12.04 toolbar when installed through VMware workstation
non-duplicate	Can you clean install ubuntu (clean install, complete wipe ) if using Wubi?	Ubuntu 12.04 software upgrade does not show 12.10 upgrade
duplicate	How do I remove a website from Ubuntu's web applications?	How to uninstall gmail app? (Ubuntu 12.10)
non-duplicate	Battery indicator missing if I insert battery while the laptop is turned off or in sleep	How do I install a kernel driver so that it is not loaded at all times?
duplicate	Why can't I see the menubar in some applications?	Program menu disappeared
duplicate	How to fix "The system is running in low-graphics mode" error?	Ubuntu is running in low graphics mode
duplicate	How do I install additional drivers?	From where can I install my nVidia drivers?
non-duplicate	Is there a list somewhere of printer-drivers for 13.04	I can't run applet on my firefox browser
non-duplicate	No Mouse Pointer - ubuntu 13.10	Proprietary NVidia drivers with EFI on Mac, to prevent overheating
duplicate	What Android emulators are available?	Android Emulator-The SDK install and use flying over the brains
non-duplicate	tf2 server problems	Fail to upgrade from 11.04 to 12.04 
duplicate	How can I install Ubuntu without removing Windows?	Can I install Ubuntu on My Windows 7
duplicate	How to remove Ubuntu and put Windows back on?	How do i uninstall ubuntu 13.04
non-duplicate	Dell Inspiron HDMI not working	Do I need to install Apache and PHP/Java to develop Web Apps in Ubuntu touch?
non-duplicate	cursor stops in the middle after pressing home key	I can't run FlashTool on ubuntu-gnome 14.04
duplicate	Apache / MySql is not running. What is wrong?	Apache2 fails to start since 12.10
non-duplicate	Can I find my car with my portable device?	BCM 4313 LAN Driver must be removed and activated everytime Ubuntu starts
non-duplicate	How to select camera in Camorama?	HP Compaq TC4200 problems
duplicate	NTFS partition not clearly unmounted PLEASE HELP	chkdsk /r problems
duplicate	How do I install Ubuntu?	Installing Ubuntu onto a laptop with no operating system
non-duplicate	Mount secure WebDAV with davfs2 ssl error	How to emulate middle-click on two-finger tap on a Snaptics touchpad?
non-duplicate	Excellent ruler software that can freely rotate	UBUNTU 14.04 and WINDOWS 7
duplicate	Will there be x86 builds of Ubuntu Tablet / Phone?	ubuntu tablet / touch / phablet
non-duplicate	When I type wget the server seams to be inactive	Prompted to type password (for installation purpose)  AFTER I removed my password. What to do?
non-duplicate	Resolution problem using ubutu 14.04	Date and time panel is greyed out, how do I restore it?
non-duplicate	bulk/batch convert mp4 and m4v files to webm via command line?	nodejs npm installation error
duplicate	Plans to make Android Apps run on Ubuntu abandoned?	What happened to Android Execution Environment?
non-duplicate	X plays a gambling game	ssh key authentication still prompts password
non-duplicate	How to get all ubuntu programms back to fullscreen size after I'm not sure what I did?	Allow webrick server to be accessed over wifi
non-duplicate	How to upgrade Ubuntu 12.04 to 13.10?	What command is run when I select "Extract Archive Here..." in Kubuntu?
non-duplicate	Switching from mpich2 to openmpi (while having both installed)?	Startup wine compihilo error leads to removal of linux headers
duplicate	What is the equivalent terminal command of Update Manager?	Why do I have updates available when I just ran 'apt-get update' and 'apt-get upgrade'?
non-duplicate	Can't connect VPN pptp on 13.10	Networking stop/waiting error
duplicate	How can I set my system to suspend when inactive to a longer amount of time	Changing suspend timer to more than 1 hour
non-duplicate	maas nodes login incorrect	Samsung rv515 trackpad issues
duplicate	Brasero says it won't burn the CD because the file is too big, what's going on?	Is there a way to burn Ubuntu on a CD ROM?
duplicate	How can I hide directories without changing their names?	Hide certain files and folders?
duplicate	Clipboard manager for 12.04 Unity	Is there a program in Ubuntu repositories that will keep a clipboard history for me?
duplicate	Shutdown or Restart only logs me out	Logout when pressing on "shutdown" [Ubuntu 11.10]
duplicate	Can I skip over releases when upgrading?	How to install Ubuntu 12.04 from 9.04?
non-duplicate	Netbeans won't open	How to implement the MSG_DONTWAIT on a recv call
duplicate	Update Manager Error - Authentication Error	Problem with "apt-get update" command!
duplicate	Installing Broadcom Wireless Drivers	I still cannot fix my wifi
duplicate	How do I install a .tar.gz (or .tar.bz2) file?	How to install a .tar.gz file
non-duplicate	no detected operating system	Need help: multiple displays on Ubuntu 12.04 with NVIDIA driver
non-duplicate	Ubuntu 12.10 can't shut down properly	How to put Hard Block on Bluetooth and WiFi?
non-duplicate	How to upgrade from VMware Workstation 6 to 10?	Ubuntu installation always restarts
duplicate	How can I check the integrity of a downloaded Ubuntu CD?	Where are the instructions for checking md5 checksums?
non-duplicate	Moving windows to another desktop with keyboard shortcuts	Installation - running out of space on the primary hdd can seem the system to find the second hdd?
duplicate	Can Unity display a Launcher icon for Spread Mode?	How can I invoke Scale as a Unity Launcher item?
duplicate	How do I configure Chrome to use the system installed Flash instead of the bundled one?	Flash videos go haywire in fullscreen mode in Google Chrome 20
non-duplicate	How to redirect to axel when downloading and converting it via video downloadhelper	12.04 lock screen wont change to my wallpaper
non-duplicate	lubuntu 13.10 giving error code 10 while installation	Ubuntu 13.10: Trying to set default applications for .py files that aren't in the 'Open With' applications
duplicate	Will ubuntu work on my computer?	Ubuntu on my computer
duplicate	How do I enable automatic updates?	Updating, etc., automatically
duplicate	What hardware does Ubuntu Touch support?	Ubuntu touch for Motorola RAZR?
duplicate	How can I see a folder and a subfolder in the same window?	Decent file manager with miller columns?
duplicate	How to get rid of NVIDIA PowerMizer?	Forcing Powermizer to Maximum performance by default
duplicate	How to set up USB for Virtualbox?	Nokia 5800 is not recognized in Win7 virtual box
duplicate	How do I fix a "Problem with MergeList" or "status file could not be parsed" error when trying to do an update?	update manager says: "Could not initialize the package information"
non-duplicate	How to run crontab as user:www-data?	bluetooth headset can connect, but not visible in pulse audio
non-duplicate	How to run same query on multiple servers via the jump server	Making a live CD of my ubuntu install
non-duplicate	Connecting to remote ubuntu desktop?	Automount partitions in Ubuntu 13.04
duplicate	What are online accounts and how do they work?	what are the "Online accounts" used for under System Settings?
non-duplicate	Black screen after kubuntu loads	How do I install wallpapers from older releases?
duplicate	Getting "System program problem detected" pops up regularly after upgrade	I'm getting a lot of "System program problem detected" error dialogs, is there any way I can make them go away?
duplicate	How to create a screencast?	What is the best screen video+audio capture programm for dual monitor?
duplicate	Can Unity display a Launcher icon for Spread Mode?	How do I create a launcher item to show all open applications?
non-duplicate	bash: how to make smarter auto-complete on tab press	Ubuntu for lenovo thinkpad Tablet 2 which one?
non-duplicate	How do I enable a third display with my setup?	How to start two Ubuntu applications in one go?
duplicate	How do I resolve unmet dependencies?	How to fix "*:i386 cannot be configured because *:amd64 is in a different version"?
non-duplicate	Are internet installations possible with Ubuntu?	How to install the mysql connector for C#?
duplicate	My computer boots to a black screen, what options do I have to fix it?	Screen turns blank while installing Ubuntu 12.04 from a DVD
duplicate	How can I install Ubuntu without removing Windows?	bootmgr is missing
duplicate	What hardware does Ubuntu Touch support?	regarding ubuntu installation smart phone
non-duplicate	Cannot lock /var/lib/dpkg/	PEXHDCAP 1080p Video Capture Card
non-duplicate	ATI Catalyst drivers slowness	How do I set image position in conky
duplicate	Two battery indicator symbols, how do I get rid of one?	I have an extra power icon in my menu bar. Any idea why?
non-duplicate	CIFS - Default security mechanism requested (Mounted Share)	Centrino Wireless-N 1000 takes forever to connect and keeps asking for password
duplicate	Getting function keys working on Samsung RV510 notebook	Screen brighness control doesn't work on a Samsung Netbook NN150Plus
non-duplicate	Why won't this php script execute bash script?	number of users connected to hotspot
non-duplicate	How to install gcc 4.9 on Ubuntu 14.04?	How to fix the UUID in Grub after restore from another machine?
duplicate	Persistent "disk will be checked..." in the message of the day (motd) even after reboot	12.04 indicates filesystem check on next boot, but never does one
non-duplicate	Restart issues with iMac and Ubuntu 12.04	Installing ubuntu 14.04 with windows 7 opens grub command line
duplicate	My computer boots to a black screen, what options do I have to fix it?	Ubuntu doesn't boot after install
non-duplicate	gnome-shell doesn't install due to held broken packages	I would like to know if Americas Army 3 can be played on Ubuntu 11.10?
duplicate	Is there a power saving application similar to Jupiter?	How to switch off devices and ports for power saving in Lubuntu?
non-duplicate	Broken dependencies 12.04	sftp restrict access to /var/www/sitename folder only
non-duplicate	How to import ubottu factoids database to my IRC supybot?	web upgrade 12.04 failed, cannot reboot
non-duplicate	i've jus got ubuntu 14.04 i changed from google chrome(i hav a chromebook) and im finding it hard installing NFS world	Unable to install JDK 1.6
non-duplicate	Can I use source test1.sh with gnome-terminal -x?	How to set up GRUB to triple boot: Ubuntu, Windows 7 and Joli OS?
non-duplicate	How to delete all the files with a certain extension from a folder and all of its subfolders?	How to change volume of pulseaudio playback-apps / -streams that aren't currently in use?
duplicate	Unable to mount Windows (NTFS) filesystem due to hibernation	Unable to mount Windows partition - fast boot is already off - still get the problem
duplicate	How do I fix a "Problem with MergeList" or "status file could not be parsed" error when trying to do an update?	Software update fails
non-duplicate	Cups is showing the Test Page as completed, but it isn't being printed	Kubuntu on a persistent live usb won't start up on my desktop
duplicate	Desktop forgets theme?	Theme changed by itself
duplicate	How do I boot to a command line interface instead of a GUI?	How do I use a text-only interface to log in?
non-duplicate	Debug faulty hardware	12.04 continuously offering partial upgrade
non-duplicate	Why there are many guest accounts on my system?	How can I enable the Software Centre to also install recommended packages?  
non-duplicate	Cheese for HP laptop with Ubuntu 12.04	how to activate opacify compiz plugin
non-duplicate	Temperature sensors doesn't show two of my cores	Stripes all over the desktop
non-duplicate	Working with two internet connections	user upstart job in ~/.init/ is not found
non-duplicate	Gedit Text size plugin keyboard shortcuts not working	Evolution 3.2 non standard SMTP port
duplicate	How do I remove a malformed line from my sources.list?	E: Malformed line 57 in source list /etc/apt/sources.list (dist parse)
non-duplicate	Error in JDK Installation in 12.04	Why am I getting this error message in Thunderbird?
duplicate	Which programs can I use to edit PDF files?	PDF Editing apps?
duplicate	Traditional search-as-you-type on newer Nautilus versions	Turn off Auto Search in Nautilus 3.8
duplicate	How can I downgrade to an older version of Nautilus?	Nautilus 3.4.2 in ubuntu 13.04
duplicate	32 bit packages in 64 bit ubuntu	Can ubuntu 64 bit run ubuntu 32 application?
non-duplicate	Where do I find an up-to-date version of boost?	Hibernation is still missing from menu in 13.10 after enabling via polkit. How to enable?
duplicate	Can I skip over releases when upgrading?	Update from Ubuntu 10.10 to 12.10
non-duplicate	GEdit not working for some users	Is it possible for OpenStack KVM machines cause host system hang up?
duplicate	How to fix "The system is running in low-graphics mode" error?	Low Graphics Mode- NVIDIA. No way to desktop
duplicate	How to use Compiz as the window manager for Unity	How to use compiz with Ubuntu 10.10 Netbook Edition?
duplicate	Installing ubuntu in free space of extended partition: "You have not selected any partitions for use as swap space"	Installation problem: "You have not selected any partitions for use as swap space" how may I continue?
duplicate	Ubuntu 12.04 (Wubi) not starting - root.disk corrupted	WUBI 12.04 hangs on startup
non-duplicate	How to decrypt encryptfs at boot	Where can I find the Pictures / Music / Downloads folder icons?
non-duplicate	How do I install on an encrypted disk now that there is no alternate CD?	which file in ubuntu defines meaning of each run level?
non-duplicate	Keybord problem	Can I have a user execute sudo commands without being an administrator?
non-duplicate	How to recursively set permissions for files only?	Can Ubuntu One bookmarks sync work in Firefox 5?
non-duplicate	Gaming on Ubuntu	migrating from Windows: will mozyhome and itunes be accessible?
duplicate	How do I remove the Unity launcher?	How can I remove the unity launcher, but keep the dash home menu?
duplicate	how to permanently disable ubuntu updates & hide install updates button pic included	Stop Update-Notifier from Loading Up
non-duplicate	Java.Net.ConnectException: connection refused	I cannot browse and run the applications
non-duplicate	JRE not showing up in "Open with" list	Short of a clean install, is there anyway to revert everything back to the original packages and settings?
duplicate	Nothing shows up in the terminal when I type my password	The shell/terminal does not allow/show my password
duplicate	dpkg returned an error code(1) for libc6:i386 and libtinfo5:i386 while trying to install anything	12.10 won't complete update says config.dat is locked by another process
duplicate	Installer gets stuck with a grayed out forward button	I cannot seem to get past the "Who are you?"
duplicate	How can I install Ubuntu without removing Windows?	Does Ubuntu install alongside Windows 7?
non-duplicate	Why is it not advised to change sources.list to point to a newer version when upgrading?	Problems installing Ubuntu in VirtualBox
non-duplicate	Why can't 'grub-mkconfig_lib` be opened, preventing a kernel upgrade?	Choose gcc and g++ version
duplicate	How can I install Windows after I've installed Ubuntu?	Installing Windows 7 on pre-existing Ubuntu 12.04 for Dual-Boot FAQ?
non-duplicate	Please explain to me what a kernel is and how to load it on grub	How to configure JDBC, Tomcat for Eclipse IDE on my Ubuntu 12.04
duplicate	My computer boots to a black screen, what options do I have to fix it?	Installing Ubuntu 13.04 gets me to a blank screen
duplicate	How to make my own local repository?	Forcing to install dependencies from Custom Repositry?
non-duplicate	Symlink are using both locations?	Purpose of "postrotate invoke-rc.d rsyslog rotate" when logrotating, and is this command outdated?
duplicate	How do I disable the sleep button on my keyboard?	How do I disable the sleep button on my keyboard in U12.04?
duplicate	How do I change the GRUB boot order?	change boot loader order
non-duplicate	If I install Ubuntu as a dual boot, and then afterwards want to use Ubuntu as a single boot, will I lose my programs, data and files?	Does changing my Launchpad GPG key require any changes to my PPAs?
non-duplicate	"No executable specified." Ubuntu SDK Unity8	How would I tell the last time Apache served a file?
duplicate	How to install World of Warcraft?	Stuck at "Updating Blizzard Update Agent" when installing World of Warcraft
non-duplicate	Swapped graphics card, ended with dead system	apt-get broken packages lamp stack
non-duplicate	Will the Logitech T650 rechargable wireless touchpad work with Ubuntu?	wake up ubuntu 13.04 from sleep using usb
duplicate	Where can I order or request an Ubuntu Installation CD or DVD?	Is there a way to pre-order a pack of 5 CD/DVDs for the upcoming Ubuntu 11.10?
duplicate	How to fix "The system is running in low-graphics mode" error?	What to do about "system running in low-graphics mode"?
non-duplicate	Connect Lenovo W520 with TV using VGA output	Ubuntu Software Center and apt-get Won't Allow Me to Upgrade or Install Software
non-duplicate	drivers for ati 3000 graphics	Add my own command to the PATH
non-duplicate	How do I install software using the Ubuntu Software Center?	Keyboard shortcuts don't work in gnome shell
duplicate	How do I use the GNOME Panel in Unity?	How can I get gnome-panel in ubuntu 11.10?
non-duplicate	Dual Monitor on Virtualbox with 3D Acceleration	How to uninstall armory from ubuntu 12.04
duplicate	How to revert back to OpenJDK?	How to remove Oracle JDK and install OpenJDK?
non-duplicate	Audio and Lock-Screen Hotkeys broken	Integrity check against package repository?
duplicate	How to install software or upgrade from old unsupported release?	Ubuntu 9.04 update to the newest version
non-duplicate	How to have facebook notifications in the messaging menu on 13.04	Upgrading Ubuntu 13.10 to Ubuntu 14.04
duplicate	My computer boots to a black screen, what options do I have to fix it?	Unable to instal Ubuntu (dualboot) on my laptop
duplicate	How do I fix a "Problem with MergeList" or "status file could not be parsed" error when trying to do an update?	How to remove corrupted repositories?
duplicate	How to enable hibernation?	Hibernation still not available
non-duplicate	Is it possible to follow progress of particular package managers?	Why won't my 1 TB USB drive appear?
non-duplicate	Can't play 1080p/Blueray films without lag	Minecraft shaders not working
duplicate	No facility exists in Update Manager to upgrade to a new version, why?	Upgrading from 12.10 to 13.04
non-duplicate	10.04 -> 10.10 - Problem after upgrade	Keyboard and mouse are not working on dell laptop after updrading to 14.04 lts version
duplicate	How to compile source code from a tarball?	How to install package that was downloaded as source files
non-duplicate	The process of updating a "Normal Release"?	How to turn off the graphics adapter on a Lenovo G570?
duplicate	How do I fix the GPG error "NO_PUBKEY"?	Strange error when trying to update my system
non-duplicate	Ubuntu 14.04 OS Keyboard Shortcuts Caught by Programs	Several applications give "libtasn1.so.3: cannot open shared object file: No such file or directory"
duplicate	Does Ubuntu rely on Windows if I install it using the Windows installer?	Will removing Windows also remove Wubi?
non-duplicate	Which Ubuntu version is equivalent to Debian Squeeze?	Help with shut down
non-duplicate	Why won't Cairo-Dock recognize the icons for Chrome app links?	How to add command-lines to PyGTK application to run after executing .deb file?
duplicate	How do I delete totem's history?	How to delete list of played movies in Movie Player
non-duplicate	System running very lagish and slow-responding	Mouse Wheel Issue
non-duplicate	What plaintext editor with math symbols integration is available?	How do I run Cisco Packet Tracer 6.0.1?
non-duplicate	How to find out the package download count from a PPA?	Ajust ScreenBlank timeout on Firefox kiosk
non-duplicate	USB shows up as two drives!	How to Close Windows (And Applications) by Middle-Click
non-duplicate	How to add a Package to kernel to make it default package?	How do I limit the workspaces borders?
duplicate	Does 'Unredirect fullscreen Windows' option in compiz improve performance for video playback?	Why isn't Unredirect Fullscreen Windows enabled by default?
duplicate	How to control Brightness	can't adjust screen brightness control in ubuntu 12.04?
non-duplicate	I cant burn the download to disk	Nvidia GTX 765M with Optimus Unclamed
duplicate	How do I free up more space in /boot?	Ubuntu 13.04 Install says there is "Not Enough Space"
duplicate	Will there be data loss for upgrade?	Will be something deleted if I upgrade from Ubuntu 12.10 to 13.04?
duplicate	How can I customize a system locale?	Is there a way to edit/tweak the regional settings?
duplicate	Do I need to have 'antivirus software' installed?	Does Ubuntu need Anti-malware?
non-duplicate	Lilypond install not working	Rhythmbox missing japanese/chinese/korean characters in the song titles
non-duplicate	Are there mockups for the desktop-oriented Unity?	Defense Zone Lite segmentation fault when starting
non-duplicate	Know whether the shell script contains syntax error without running the script	Which version of Ubuntu is the most stable in a dual boot with Windows 8?
duplicate	How do I create an Ubuntu live USB using a Mac?	Trying to make USB install disk in OSX. Cant boot it after completion
duplicate	Am I using Unity or Unity 2D?	Why does unity 2d have compositing enabled by default?
duplicate	Windows 8 no longer boots after Grub wiped out the Windows Bootsector	Can't start Windows after installing ubuntu
duplicate	How to remove/ignore most recent kernel?	How do I go back to original 12.04 kernel?
non-duplicate	upgrade from 13.10 to 14.04 - blank screen after login	How do I calculate md5sum for a variable?
non-duplicate	Umlauts in Windows text files not recognized under Ubuntu	What to do about this gnome-keyring message?
duplicate	How to remove Ubuntu and put Windows back on?	How do i uninstall Ubuntu Studio 13.04
duplicate	Fixing software center catalog	How do I fix broken packages in 12.04?
duplicate	How can I install Ubuntu without removing Windows?	How to install ubuntu 12.04 on a system already having Windows 7?
non-duplicate	what do i have to do to use NX on a different port than 22 (SSH)	What is the best configuration while installing the Fresh Ubuntu
non-duplicate	Problem with 3G Modem in ubuntu 13.10	How to create dconf site setting file to disable all Super Key assignments
duplicate	How to Connect & Share your Internet Connection (Wired & Wireless)	Can't join wifi ad hoc network created by MyWi
non-duplicate	Video Bug after a fresh installation	Ubuntu 13.04 eating up a lot of memory on startup
non-duplicate	How to change a password	Ubuntu 12.04 won't boot?
duplicate	WD external hard drive not detected	Can not unlock my WD passport
duplicate	Help, linux beginner! How do I put ubuntu on usb and boot/install on a PC with blank harddrive?	Help please? Downloaded ubuntu 13.04 onto usb and can't find .iso file in order to create a bootable usb
duplicate	How do I install Windows 7 alongside a pre-existing Ubuntu installation?	Replace Windows 7 with Ubuntu install option
non-duplicate	How to get a resource file from a project in the Qt Creator?	how to show hidden folders in 14.04 ubuntu
non-duplicate	Create global Template directory	User indicator Configuration
non-duplicate	Redirect Skype sound output over the network	I can not update ubuntu 13.04 due to this error
non-duplicate	Brightness of screen to dark, no regulation possible	Configure Truecrypt to work seamlessly
non-duplicate	Does Hauppauge WinTV HVR-900 (r2) [USB ID 2040:6502] work with ubuntu 12.04 LTS?	Mouse click firing twice
duplicate	How to move Unity Launcher to a different monitor?	How do I move the launcher to another screen?
duplicate	Boot screen in low graphics/text mode	Ubuntu 10.10 not normal boot screen
duplicate	How to recover a deleted NTFS partition with data	All the data in my laptop hard drive completly formatted
duplicate	How do I fix a "Failed to download package files" error?	Ubuntu Software Center: Failed to download package files?
duplicate	How to connect USB monitor?	Green screen when using DisplayLink on a Toshiba L630 14C laptop
duplicate	How can I play a song in the background via my command line?	How do I play music in the Terminal in the background?
duplicate	How can I make LightDM the default display manager?	How to reconfigure lightdm?
duplicate	How do I remove or hide old kernel versions to clean up the boot menu?	How to "clean" previous kernels after update?
duplicate	RealTek RTL8188CE WiFi adapter doesn't connect reliably	Wireless speed drops over time and doesn't get up if not reconnected on an Asus PCE-N15
non-duplicate	How to change desktop icon size?	find the .config file for linux kernel 3.10.48
duplicate	How do I find out which version and derivative of Ubuntu is right for my hardware in terms of minimal system requirements?	Which version is recommended for my system?
non-duplicate	how to avoid skype showing chat window when using pidgin?	local host forbidden apache2
non-duplicate	gcc couldn't locate slab.h in ubuntu 12.04?	Failed to fetch Ubuntu 11.04 repos
duplicate	Is my ATI graphics card supported in Ubuntu?	What would be the best video driver to use on my Dell Vostro 1000 running Ubuntu 11.10
duplicate	My disk already has 4 primary partitions, how can I install Ubuntu?	Partitioning on Ubuntu
non-duplicate	Ubuntu 12.04, Can hear the sound but Sound option in settings shows no sound card	Login as root on startup login prompt
non-duplicate	Not able to run oracle sql developer?	How to Dual Boot Windows XP Professional 32-Bit with Ubuntu 12.04.3 32-Bit On A Dell Dimension 3100
non-duplicate	Should I be worried about these scan results form rkhunter?	How much room do language packs take?
non-duplicate	Can't control screen brightness 13.10	Why does my wifi Internet intermittently disappear?
non-duplicate	I can't install my TL-WN422G in ubuntu 12.10	Is it possible to open an Access 2010 database file without using Wine or VirtualBox?
duplicate	Installing Broadcom Wireless Drivers	Cannot install Broadcom wireless driver on Ubuntu 12.04
non-duplicate	How to make program autostart only in GNOME	Video introduction to linux command line
duplicate	How do I back up Thunderbird emails?	How do I back up Mozilla Thunderbird emails when upgrading to 12.04?
non-duplicate	How do I get rid of psychedlic-like red and green shading on all video playback?	Long startup time
duplicate	How can I install Sun/Oracle's proprietary Java JDK 6/7/8 or JRE?	How do I install oracle jdk 7 on ubuntu server 12.04?
duplicate	bind software to different network interfaces	Make different applications to use different connections
duplicate	Software center has disappeared	Where is my software center?
duplicate	Installing Broadcom Wireless Drivers	How do I get my Broadcom BCM4313 working correctly?
non-duplicate	In 14.04 ubuntu should there be in the application menu-system some kind of scanner setting?	How do i connect to a hidden wifi network in kubuntu 13.10?
non-duplicate	Distribution upgrade froze my system	List all human users
non-duplicate	Where Can I Give Feedback on Ubuntu?	cd/dvd player not reading data cd's
non-duplicate	Dropping Mouse Events and Unintentional Drag and Drop	Bluetooth adapter not found in "HP Pavilion 15-e006tu Notebook"
non-duplicate	Install c/c++ compiler just like turbo c or dev c++	Ubuntu 11.10 Nvidia TwinView display error / Flash video playback lag
non-duplicate	fix brightness after kde uninstall	What is the "floppy0" icon in Computer?
duplicate	Can I install Microsoft Office? If so, how?	how Microsoft Office 2010 work?
duplicate	ext4 partition size / free space discrepancies	My df totals don't come close to adding up... why?
non-duplicate	Rhythmbox can't organize artist/title from file names	Gmusicbrowser does not let me bind Fn key
non-duplicate	Two conflicting installations of boost...CMake...Issue	Dual boot ubuntu 14.04 with ubunut 14.04
non-duplicate	How to load graphical login screen?	how to integrate outlook 2003 pst file to thunderbird
duplicate	Installing Ubuntu on a Pre-Installed Windows 8 (64-bit) System (UEFI Supported)	Can't choose which operating system will be loaded
duplicate	How to remove Ubuntu and put Windows back on?	Removing Ubuntu from dual boot Windows 7 PC
duplicate	How do I give Ubuntu more space (when installed inside Windows 7 (via wubi))?	Is it possible to extend the disk space available to a wubi install?
duplicate	How can we get the command line of a running application?	Easy way to know all programs and utilities real names from terminal?
duplicate	How do I reset a lost administrative password?	How to login to newly installed Ubuntu
non-duplicate	Virtual USB bus using TCP	Permanently convert tabs to spaces in vi / vim
duplicate	Is there a way to share my computer's Internet connection with my Android through USB?	Internet pass-through to Android phone
non-duplicate	64bit packages being removed when installing Skype/Teamviewer	Can't type lowercase Q after switching to Ubuntu 11.10
duplicate	How do I resize my current ubuntu partition?	Unable to partition Disk in Ubuntu 13.04
duplicate	Can I skip over releases when upgrading?	13.04 will not show up as an upgrade on my update manager
duplicate	Where can I get a device with 'Ubuntu for phones' pre-installed?	Ubuntu Touch Official Hardware?
duplicate	How do I correctly remove items from Wine Programs menu?	Removing MS office 2007 icons from the Dash
non-duplicate	Update Manager Ubuntu 12.10 (1) Failed to fetch cdrom: (2) Failed to fetch http://ppa.launchpad.net/jonls/	How to boot Chromebook from SD card without entering developer mode?
duplicate	Installing Ubuntu on a Pre-Installed Windows 8 (64-bit) System (UEFI Supported)	How do I retrieve my windows 8 boot after ubuntu 13.04 installed?
duplicate	How do I get a Qualcomm Atheros Killer E2200 gigabit ethernet card working?	Qualcomm Atheros Bigfoot Killer E2200 Ethernet not working in linux
duplicate	How do I install the latest stable version of Firefox?	Ubuntu upgrade of Firefox 9 in Ubuntu 11.10
duplicate	"No root file system defined" error while installing ubuntu	No Root File System is Defined/ seperate partition issue
duplicate	How can I fix a 404 Error when updating packages?	Ubuntu won't update from 12.10 to 13.04
non-duplicate	Upgrade of nvidia graphics adapter fails on Lucid Lynx, low resolution only, no driver?	ubuntu 13.04 social lens not working?
non-duplicate	How can I correct for color blindness accessibility with a Compiz color filter?	Change default user folder paths in Xubuntu
non-duplicate	How to get a Netgear N300 Adapter to work with Ubuntu 12.10 32-bit	USB without a hard drive
non-duplicate	problems after reinstalling and repartitioning, ubuntu not running	Eclipse code fonts are not readable, font color and bg color are the same
duplicate	Ubuntu 12.04 (Wubi) not starting - root.disk corrupted	Dual Booting Windows and ubuntu, Ubuntu won't load. Grub help
non-duplicate	Key combination for each language	Keyboard failed to enable at startup
duplicate	How do I clear the DNS cache?	How do I flush out the DNS resolver cache?
non-duplicate	import Certificate in Pdgin for Microsoft Lync 2013	Grub rescue mode - Installed Debian on USB, and original Ubuntu 13.10 system doesn't work anymore
non-duplicate	Slow window movement with unity on AMD 6950	When trying to upgrade Kerberos development libraries, why do I get an "unmet dependencies" error?
duplicate	How do I restore the default repositories?	How to restore the default repositories in 12.04?
non-duplicate	Wiping my Hard Drive and dualbooting Ubuntu 13	Broadcom wireless doesn't work on an HP Mini 110 1199EA under Wubi install
non-duplicate	Ubuntu: How to listen to music streams on the web without Flash (by finding the IP address of the streaming server?)	Which application do you recommend for watching TV (DVB)?
non-duplicate	How to enable my webcam in my sony Vaio	Xubuntu: how do I automatically mount external NTFS drive with writes allowed?
non-duplicate	Wifi enabled printer configuration	Manually re-enable wireless and bluetooth
non-duplicate	Netbook Will Not Display Boot After Intstalling 13.04	Can Ubuntu (14.04) run full screen (2160x1440) in Hyper-v gen 2 on Surface Pro 3?
duplicate	Can auto-hide for the application menu be turned off in Unity?	Always show Global Menu?
duplicate	Installing Broadcom Wireless Drivers	Getting Ubuntu to recognize a BCM43231 network card what is up with terminal
duplicate	How to configure proxy authentication to work with Ubuntu Software Center?	How do I get add-apt-repository to work through a proxy passwd protected network?
non-duplicate	How to Install NDIS Driver for Huawei mobile broadband devices?	How Do I update Sublime Text 2?
duplicate	Is there a terminal that runs inside a web browser?	is there any way I can run Linux commands in the web?
non-duplicate	Installing Miramath in Ubuntu 12.10	Artheros AR9287 Txpower
